Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Passenger Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor
ScheduledDomestic,TruJet,2019,6,1178,1499.383,431.0,63765.0,22619.0,28996.0,78.007,2203.217,2203.217,2941.587,74.899
ScheduledDomestic,TruJet,2019,7,1308,1748.383,485.0,67970.0,25406.0,33865.0,75.021,2540.585,2540.585,3484.876,72.903
ScheduledDomestic,TruJet,2019,8,1141,1483.167,414.0,61277.0,22471.0,28883.0,77.8,2022.41,2022.41,2980.224,67.861
ScheduledDomestic,TruJet,2019,9,1186,1532.77,427.0,55773.0,20154.0,29423.0,68.497,1914.66,1914.66,3001.18,63.797
ScheduledDomestic,TruJet,2019,10,1246,1592.31,448.0,63810.0,22807.0,31027.0,73.507,2166.711,2166.711,3164.769,68.463
ScheduledDomestic,TruJet,2019,11,1493,2025.19,560.0,81116.0,30311.0,39238.0,77.249,2879.551,2879.551,4002.276,71.948
ScheduledDomestic,TruJet,2019,12,1568,2094.7,587.0,87087.0,31972.09,41131.0,77.732,3037.348,3037.348,4195.396,72.397
ScheduledDomestic,TruJet,2020,1,1558,2041.1,579.0,86826.0,32127.448,40589.408,79.152,3052.108,3052.108,4140.12,73.72
ScheduledDomestic,TruJet,2020,2,1554,2016.95,569.03,90489.0,33831.0,40574.0,83.381,3213.991,3213.991,4138.633,77.658
ScheduledDomestic,TruJet,2020,3,1134,1418.0,412.0,56626.0,21036.0,29691.0,70.85,1998.484,1998.484,3028.514,65.989
ScheduledDomestic,TruJet,2020,5,92,108.22,31.54,1548.0,506.32,2230.45,22.7,48.1,48.1,227.505,21.142
ScheduledDomestic,TruJet,2020,6,781,925.37,267.0,15125.0,5337.0,19403.0,27.506,506.988,506.988,1979.139,25.617
ScheduledDomestic,TruJet,2020,7,420,497.37,145.0,10093.0,3525.0,10526.0,33.489,334.9,334.9,1073.611,31.194
ScheduledDomestic,TruJet,2020,8,214,257.0,70.0,7394.0,2554.108,5262.363,48.535,242.64,242.64,536.761,45.205
ScheduledDomestic,TruJet,2020,9,414,514.9,149.0,10075.0,3773.0,10586.0,35.641,358.468,358.468,1079.811,33.197
ScheduledDomestic,TruJet,2020,10,902,1094.87,331.525,28865.0,10836.296,23989.37,45.171,1029.448,1029.448,2446.916,42.071
ScheduledDomestic,TruJet,2020,11,682,877.37,257.016,28044.0,10744.237,18264.684,58.825,1020.703,1020.703,1862.998,54.788
ScheduledDomestic,TruJet,2020,12,994,1245.0,365.0,41649.0,15814.917,25985.11,60.861,1502.417,1502.417,2650.481,56.685
ScheduledDomestic,TruJet,2021,1,1002,1256.85,367.0,44886.0,16923.337,26054.042,64.955,1607.717,1607.717,2657.512,60.497
ScheduledDomestic,TruJet,2021,2,917,1144.57,336.639,47505.0,18083.723,23841.445,75.85,1717.954,1717.954,2431.827,70.645
ScheduledDomestic,TruJet,2021,3,1020,1273.18,374.0,42678.0,15975.497,26678.817,59.881,1517.672,1517.672,2721.239,55.771
ScheduledDomestic,TruJet,2021,4,864,1072.83,327.0,23962.0,9205.0,22797.0,40.378,874.0,874.0,2325.0,37.591
ScheduledDomestic,TruJet,2021,5,661,820.31,258.0,11813.0,4636.983,18027.876,25.721,440.0,440.0,1838.843,23.928
ScheduledDomestic,TruJet,2021,6,312,415.35,130.0,10762.0,4554.156,9265.944,49.149,432.645,432.645,945.0,45.783
ScheduledDomestic,TruJet,2021,7,421,563.38,175.0,13361.0,5512.646,12408.475,44.426,523.0,523.0,1265.664,41.322
ScheduledDomestic,TruJet,2021,8,728,959.11,280.0,26823.0,10462.787,20251.167,51.665,993.0,993.0,2066.0,48.064
ScheduledDomestic,TruJet,2021,9,401,522.07,150.0,14557.0,5551.13,10673.396,52.009,527.0,527.0,1088.686,48.407
ScheduledDomestic,TruJet,2021,10,431,565.01,166.0,18674.0,7298.928,11797.289,61.87,693.0,693.0,1203.323,57.59
ScheduledDomestic,TruJet,2021,11,209,275.15,80.0,10596.0,4106.641,5666.414,72.473,390.0,390.0,577.974,67.477
ScheduledDomestic,TruJet,2021,12,207,206.54,77.0,9530.0,3590.105,5361.692,66.958,341.0,341.0,547.0,62.34
ScheduledDomestic,TruJet,2022,1,188,229.34,71.0,5415.0,2049.989,4812.792,42.595,194.0,194.0,491.0,39.511
ScheduledDomestic,TruJet,2022,2,64,79.46,23.2,2056.0,803.0,1575.0,50.984,76.24,76.24,161.0,47.354
ScheduledDomestic,Vistara,2015,1,216,291.16,206.0,14999.0,13843.0,30480.0,45.417,1038.0,1038.0,2971.845,34.928
ScheduledDomestic,Vistara,2015,2,386,574.32,373.0,33317.0,32325.0,55183.0,58.578,2424.381,3128.499,5592.885,55.937
ScheduledDomestic,Vistara,2015,3,702,1115.16,732.0,52603.0,58080.0,108297.0,53.63,4356.0,5776.7,10976.1,52.63
ScheduledDomestic,Vistara,2015,4,814,1285.01,833.0,79415.0,83024.0,123352.0,67.307,6226.784,7804.032,12501.885,62.423
ScheduledDomestic,Vistara,2015,6,982,1540.56,986.0,84313.0,86520.0,145985.0,59.266,6489.017,8407.408,14795.76,56.823
ScheduledDomestic,Vistara,2015,7,1063,1686.45,1071.0,94871.0,95612.0,158522.0,60.315,7170.891,9464.968,16066.44,58.911
ScheduledDomestic,Vistara,2015,8,1079,1672.38,1074.0,99070.0,100029.0,159022.0,62.903,7502.161,9426.302,16117.14,58.486
ScheduledDomestic,Vistara,2015,9,1068,1622.14,1056.0,97578.0,97475.0,156247.0,62.385,7310.641,9008.735,15835.86,56.888
ScheduledDomestic,Vistara,2015,10,1250,1921.25,1262.0,122815.0,125179.0,186760.0,67.027,9388.418,11806.969,18928.425,62.377
ScheduledDomestic,Vistara,2015,11,1268,1979.86,1297.0,136357.0,138517.0,191935.0,72.169,10388.797,12367.171,19452.84,63.575
ScheduledDomestic,Vistara,2015,12,1374,2233.97,1440.0,158348.0,165414.0,213191.0,77.59,12406.0,14388.0,21607.0,66.59
ScheduledDomestic,Vistara,2016,1,1347,2240.0,1438.0,150066.0,159221.0,212803.0,74.821,11942.0,13854.0,21568.0,64.234
ScheduledDomestic,Vistara,2016,2,1341,2173.08,1390.0,148657.0,151970.0,205711.0,73.875,11398.0,13247.0,20849.0,63.538
ScheduledDomestic,Vistara,2016,3,1427,2311.23,1475.0,158084.0,163102.0,218315.0,74.709,12233.0,14075.0,22121.0,63.627
ScheduledDomestic,Vistara,2016,4,1548,2476.65,1586.0,182880.0,187761.0,241145.0,77.862,14082.0,15996.0,23785.0,67.252
ScheduledDomestic,Vistara,2016,5,1797,2879.23,1824.0,221225.0,223694.0,279241.0,80.108,16777.0,18900.0,27361.0,69.076
ScheduledDomestic,Vistara,2016,6,1890,3088.08,1990.0,226938.0,241416.0,305671.0,78.979,18106.0,20945.0,29853.0,70.16
ScheduledDomestic,Vistara,2016,7,1969,3278.35,2118.0,225103.0,248636.0,330543.0,75.22,18648.0,21558.0,31765.0,67.867
ScheduledDomestic,Vistara,2016,8,1892,3207.7,2067.0,205157.0,225991.0,326607.0,69.194,16949.0,19689.0,31007.0,63.499
ScheduledDomestic,Vistara,2016,9,1765,2962.8,1945.0,203216.0,223479.0,307339.0,72.714,16761.0,19487.0,29178.0,66.787
ScheduledDomestic,Vistara,2016,10,2123,3606.73,2373.0,232371.0,259588.0,375010.0,69.222,19469.0,22813.0,35602.0,64.078
ScheduledDomestic,Vistara,2016,11,2181,3810.016,2466.0,260447.0,289788.0,389729.0,74.356,21734.0,24322.0,36999.0,65.737
ScheduledDomestic,Vistara,2016,12,2260,3920.68,2557.0,304154.0,289788.0,343860.0,84.275,25789.0,28948.0,38355.0,75.474
ScheduledDomestic,Vistara,2017,1,2268,4012.38,2560.0,303208.0,344156.0,404607.0,85.059,25812.0,29013.0,38412.0,75.531
ScheduledDomestic,Vistara,2017,2,2024,3537.98,2293.0,270016.0,308010.0,362317.0,85.011,23100.0,25869.0,34397.0,75.207
ScheduledDomestic,Vistara,2017,3,2265,3943.18,2564.0,291871.0,332989.0,405087.0,82.202,24974.0,28079.0,38457.0,73.014
ScheduledDomestic,Vistara,2017,4,2270,3971.15,2614.0,296589.0,345390.0,413102.0,83.609,25904.0,29069.0,39218.0,74.122
ScheduledDomestic,Vistara,2017,5,2446,4236.04,2770.0,334435.0,380116.0,437763.0,86.831,28509.0,31791.0,41559.0,76.496
ScheduledDomestic,Vistara,2017,6,2554,4322.08,2816.0,343729.0,384365.0,444963.0,86.381,28827.0,32212.0,42243.0,76.254
ScheduledDomestic,Vistara,2017,7,2627,4504.71,2912.0,348947.0,389439.0,460162.0,84.631,29208.0,33811.0,43686.0,77.396
ScheduledDomestic,Vistara,2017,8,2737,4627.72,3003.0,358627.0,395704.0,474454.0,83.402,29678.0,34404.0,45043.0,76.38
ScheduledDomestic,Vistara,2017,9,2735,4699.57,3137.0,361728.0,416658.0,495643.0,84.064,31249.0,36595.0,47054.0,77.772
ScheduledDomestic,Vistara,2017,10,2910,5027.52,3321.0,369694.0,421189.0,524791.0,80.258,31589.0,36387.0,49824.0,73.031
ScheduledDomestic,Vistara,2017,11,2719,4794.23,3103.0,372467.0,425986.0,490360.0,86.872,31948.0,36097.0,46553.0,77.54
ScheduledDomestic,Vistara,2017,12,2986,5207.0,3388.0,412711.0,469209.0,535316.0,87.651,35190.0,39658.0,50821.0,78.035
ScheduledDomestic,Vistara,2018,1,2978,5221.317,3367.0,409713.0,462847.0,532053.0,86.993,34713.0,38888.0,50511.0,76.989
ScheduledDomestic,Vistara,2018,2,2680,4796.1,3073.0,384225.0,443008.0,485646.0,91.22,33225.0,37147.0,46105.0,80.57
ScheduledDomestic,Vistara,2018,3,3181,5655.85,3693.0,442122.0,514716.0,583478.0,88.215,38603.0,43655.0,55393.0,78.81
ScheduledDomestic,Vistara,2018,4,3309,5917.9,3838.0,462622.0,538297.0,606449.0,88.762,40372.0,45878.0,57574.0,79.685
ScheduledDomestic,Vistara,2018,5,3491,6327.5,4097.9,471499.0,554966.8,647462.2,85.714,41621.7,48270.1,61460.3,78.539
ScheduledDomestic,Vistara,2018,6,3385,6067.2,3941.8,452177.0,528328.4,622800.6,84.831,47549.0,54052.4,67789.8,79.735
ScheduledDomestic,Vistara,2018,7,3405,6033.12,3928.3,451473.0,522033.6,620675.2,84.107,46983.0,53254.5,67567.2,78.817
ScheduledDomestic,Vistara,2018,8,3321,5831.97,3835.42,422985.0,494122.67,605995.89,81.539,44471.04,50448.74,65969.17,76.473
ScheduledDomestic,Vistara,2018,9,3264,5643.4,3737.258,436063.0,502368.423,591914.974,84.872,45213.158,51442.234,64280.838,80.027
ScheduledDomestic,Vistara,2018,10,3470,6022.57,3994.627,434761.0,508194.893,637488.416,79.718,45737.54,52272.368,68707.584,76.079
ScheduledDomestic,Vistara,2018,11,3342,5866.38,3862.618,415432.0,487427.348,621214.532,78.464,43868.461,49294.261,66437.03,74.197
ScheduledDomestic,Vistara,2018,12,3582,6329.85,4182.37,478133.0,563776.79,678617.036,83.077,50739.911,56234.496,71936.764,78.172
ScheduledDomestic,Vistara,2019,1,3454,6240.47,4090.854,470340.0,560324.13,665630.56,84.179,50429.172,55530.637,70362.689,78.921
ScheduledDomestic,Vistara,2019,2,3137,5634.235,3661.567,452362.0,532463.735,597498.662,89.115,47921.736,52462.034,62978.952,83.301
ScheduledDomestic,Vistara,2019,3,3485,6104.63,4081.152,490428.0,579567.694,667765.944,86.792,52161.092,57555.636,70195.814,81.993
ScheduledDomestic,Vistara,2019,4,3755,6250.15,4176.91,516629.0,579240.801,685013.24,84.559,52131.672,57325.424,71843.0,79.793
ScheduledDomestic,Vistara,2019,5,4143,6710.45,4473.728,578615.0,628383.752,733694.696,85.646,56554.538,61940.912,75160.035,82.412
ScheduledDomestic,Vistara,2019,6,4820,6680.77,5023.979,647799.0,690144.629,828585.091,83.292,62113.017,67378.871,85933.17,78.408
ScheduledDomestic,Vistara,2019,7,5293,6941.467,5468.044,714504.0,745810.334,904827.02,82.426,67122.93,71609.148,94377.282,75.875
ScheduledDomestic,Vistara,2019,8,5135,8343.22,5395.226,684209.0,730227.95,892292.28,81.837,65720.516,68450.127,92990.607,73.61
ScheduledDomestic,Vistara,2019,9,5055,6796.27,5346.344,664391.0,711176.73,885379.248,80.325,64005.906,64634.589,92579.415,69.815
ScheduledDomestic,Vistara,2019,10,5182,9229.39,5571.612,668715.0,718659.118,922395.884,77.912,64679.321,65023.25,95075.898,68.391
ScheduledDomestic,Vistara,2019,11,5496,9646.28,5823.103,760313.0,809168.923,962231.06,84.093,72825.203,72839.453,94018.315,77.474
ScheduledDomestic,Vistara,2019,12,5914,10490.75,6299.424,791892.0,842999.685,1039351.432,81.108,75869.972,75909.874,104900.441,72.364
ScheduledDomestic,Vistara,2020,1,6052,10751.47,6436.737,830945.0,885425.029,1060196.124,83.515,79688.253,81705.485,99272.194,82.305
ScheduledDomestic,Vistara,2020,2,5766,10409.52,6086.931,833783.0,882305.913,1002708.516,87.992,79407.532,81820.515,94613.628,86.479
ScheduledDomestic,Vistara,2020,3,4182,7227.35,4456.119,457191.0,488179.074,734927.56,66.425,43936.117,45759.422,76843.677,59.549
ScheduledDomestic,Vistara,2020,5,256,378.2,255.284,18416.0,18946.353,42976.544,44.085,1705.172,1803.834,4616.115,39.077
ScheduledDomestic,Vistara,2020,6,1179,1976.14,1360.0,111914.0,130240.0,230117.0,56.597,11722.0,13378.0,24866.0,53.8
ScheduledDomestic,Vistara,2020,8,1282,2005.08,1353.047,141648.0,157701.778,230743.078,68.345,14193.16,17137.997,19634.804,87.284
ScheduledDomestic,Vistara,2020,9,2374,3863.24,2645.092,258441.0,294649.239,441959.79,66.669,26518.432,31579.208,34568.753,91.352
ScheduledDomestic,Vistara,2020,10,3093,5044.33,3457.575,339454.0,374807.299,574898.178,65.195,33732.657,39391.099,60075.112,65.57
ScheduledDomestic,Vistara,2020,11,3324,5440.34,3694.811,397302.0,439851.271,621558.65,70.766,39586.614,44742.202,66063.36,67.726
ScheduledDomestic,Vistara,2020,12,4132,6815.01,4557.624,461382.0,506985.367,759198.836,66.779,45628.22,50251.031,79783.91,62.984
ScheduledDomestic,Vistara,2021,1,4359,7169.33,4790.257,514479.0,563747.721,804955.657,70.035,50737.295,55126.356,85695.056,64.329
ScheduledDomestic,Vistara,2021,2,4344,7290.26,4867.434,540244.0,599906.941,813739.75,73.722,53991.783,58901.563,85725.444,68.71
ScheduledDomestic,Vistara,2021,3,4678,7813.0,5254.559,499846.0,565503.537,876286.929,64.534,50895.318,55691.221,91732.964,60.71
ScheduledDomestic,Vistara,2021,4,3491,5937.13,3937.354,310936.0,356306.752,652790.98,54.582,32067.608,35899.72,67877.282,52.889
ScheduledDomestic,Vistara,2021,5,1464,2336.34,1590.582,97031.0,108606.828,265657.85,40.882,9774.615,12378.245,27783.473,44.553
ScheduledDomestic,Vistara,2021,6,2220,3584.49,2469.887,224532.0,248770.817,414602.379,60.002,22389.374,26931.538,43135.363,62.435
ScheduledDomestic,Vistara,2021,7,3458,5751.04,3936.211,406943.0,457545.397,660859.881,69.235,41179.086,47073.291,69504.991,67.726
ScheduledDomestic,Vistara,2021,8,4656,7526.1,5185.177,558021.0,617826.255,866416.984,71.308,55604.363,61454.462,90470.561,67.928
ScheduledDomestic,Vistara,2021,9,5069,8267.55,5622.432,611819.0,679315.827,938752.252,72.364,61138.424,67009.631,98094.556,68.311
ScheduledDomestic,Vistara,2021,10,5576,1201.54,6159.935,696351.0,776158.8,1030600.282,75.311,69854.292,75894.713,107843.734,70.375
ScheduledDomestic,Vistara,2021,11,6135,1291.41,6764.922,793152.0,873064.279,1133870.254,76.999,78575.785,84190.748,118044.906,71.321
ScheduledDomestic,Vistara,2021,12,6581,10847.5,7199.334,861086.0,943780.693,1208669.462,78.084,84940.262,90630.16,123870.935,73.165
ScheduledDomestic,Vistara,2022,1,4665,7570.48,5120.606,478514.0,529409.023,858964.366,61.633,47646.812,53266.822,89082.717,59.795
ScheduledDomestic,Vistara,2022,2,5115,8377.15,5664.2,748507.0,828043.82,950495.142,87.117,74523.944,80227.623,98292.648,81.621
ScheduledDomestic,Vistara,2022,3,6641,10852.92,7368.502,956179.0,1068514.155,1241274.456,86.082,96166.206,102605.799,128281.47,79.985
ScheduledDomestic,Vistara,2022,4,6492,10677.35,7273.899,904428.0,1020302.203,1230668.368,82.906,91827.198,98370.026,129183.336,76.148
ScheduledDomestic,Vistara,2022,5,6917,11544.85,7750.206,982676.0,1105461.794,1303587.3,84.802,99491.561,106706.557,136706.823,78.055
ScheduledDomestic,Vistara,2022,6,7191,11668.43,7828.635,991500.0,1101157.503,1313677.044,83.823,99104.175,106934.596,137458.027,77.794
ScheduledDomestic,Vistara,2022,7,7287,11915.57,7948.856,1013331.0,1124680.071,1333901.392,84.315,101221.206,109663.367,139593.142,78.559
ScheduledDomestic,Vistara,2022,8,6987,11452.2,7691.606,981028.0,1091970.713,1293317.04,84.432,98277.364,105241.143,135583.059,77.621
ScheduledDomestic,Vistara,2022,9,6982,11455.12,7700.176,996471.0,1105468.999,1294808.976,85.377,99492.21,105243.289,135752.785,77.526
ScheduledDomestic,Vistara,2022,10,7282,11845.22,8016.386,1048868.0,1155735.457,1351229.94,85.532,104016.191,111743.556,141736.371,78.839
ScheduledDomestic,Vistara,2022,11,7056,11458.65,7675.688,1087214.0,1186387.404,1293679.48,91.706,106774.866,113158.045,135514.557,83.503
ScheduledDomestic,Vistara,2022,12,7579,12364.95,8242.185,1170412.0,1273866.718,1386625.788,91.868,114648.005,120744.866,145320.109,83.089
ScheduledDomestic,Vistara,2023,1,7374,12071.05,7914.68,1105388.0,1189556.732,1330001.656,89.44,107060.027,113919.63,139132.435,81.879
ScheduledDomestic,Vistara,2023,2,6752,11091.633,7214.225,1052571.0,1128150.07,1215465.154,92.816,101533.404,108604.213,127234.68,85.357
ScheduledDomestic,Vistara,2023,3,7467,12184.183,7991.974,1149276.0,1233831.742,1347557.36,91.561,111044.857,118085.137,140982.346,83.759
ScheduledDomestic,Vistara,2023,4,7218,11679.717,7755.459,1122536.0,1205413.77,1309449.61,92.055,108487.083,115628.908,137074.149,84.355
ScheduledDomestic,Vistara,2023,5,7564,12184.683,8113.8,1194522.0,1283096.456,1376246.621,93.232,115478.681,123899.141,144379.418,85.815
ScheduledDomestic,Vistara,2023,6,6465,10576.5,7073.169,1011426.0,1110888.706,1193840.268,93.052,99979.984,107270.833,124090.631,86.446
ScheduledDomestic,Vistara,2023,7,6888,11479.783,7543.978,1019501.0,1110647.261,1277100.432,86.966,99958.253,109126.918,132927.878,82.095
ScheduledDomestic,Vistara,2023,8,7813,12805.517,8482.307,1216689.0,1318118.448,1444073.452,91.278,118630.683,128187.004,150903.654,84.946
ScheduledDomestic,Vistara,2023,9,7814,13065.083,8468.408,1229406.0,1330166.894,1446308.144,91.97,119714.918,128902.933,151742.324,84.949
ScheduledDomestic,Vistara,2023,10,8088,13152.9,8663.237,1230575.0,1318667.722,1478793.688,89.172,118679.598,128108.84,155400.72,82.438
ScheduledDomestic,Vistara,2023,11,7903,13058.517,8482.604,1197231.0,1285031.061,1438035.308,89.36,115652.795,124386.806,150384.297,82.713
ScheduledDomestic,Vistara,2023,12,8347,13685.15,8922.878,1317548.0,1406772.322,1508457.24,93.259,126625.873,135360.142,157654.72,85.859
ScheduledDomestic,Vistara,2024,1,8227,13022.567,8754.576,1303105.0,1392873.435,1478119.988,94.233,125358.561,133778.043,154330.434,86.683
ScheduledDomestic,Vistara,2024,2,7909,11923.6,8367.314,1255231.0,1333499.635,1409682.192,94.596,120014.844,128203.188,147023.835,87.199
ScheduledDomestic,Vistara,2024,3,8265,13532.75,8843.67,1283738.0,1375526.465,1488942.789,92.383,111776.734,119408.973,139327.22,85.704
ScheduledDomestic,Vistara,2024,4,7971,9675.66,8319.128,1217667.0,1281430.031,1409129.138,90.938,115326.4,122599.485,148299.0,82.67
ScheduledDomestic,Vistara,2024,5,8092,13291.683,8683.315,1270944.0,1365228.882,1461994.78,93.381,122870.641,132177.638,152392.895,86.735
ScheduledDomestic,Vistara,2024,6,8349,13772.717,8959.558,1276193.0,1372648.824,1507971.156,91.026,123538.394,132889.557,157318.948,84.471
ScheduledDomestic,Vistara,2024,7,8550,14369.3,9146.064,1293519.0,1386126.915,1540458.245,89.981,124751.341,134400.358,160783.118,83.591
ScheduledDomestic,Vistara,2024,8,9068,14883.45,9565.573,1353907.0,1429645.382,1611462.916,88.717,128667.725,138451.219,168265.793,82.281
ScheduledDomestic,Vistara,2024,9,8582,14081.017,9118.022,1308202.0,1397469.638,1537125.558,90.914,125772.109,135634.579,160593.885,84.458
ScheduledDomestic,Vistara,2024,10,8559,13998.75,9135.55,1243110.0,1324020.59,1538192.978,86.076,119160.966,128556.212,160466.925,80.114
ScheduledDomestic,Vistara,2024,11,2786,4521.833,2988.928,415141.0,443377.094,503556.103,88.049,39903.538,41586.992,52588.572,79.08
ScheduledDomestic,Zoom Air,2017,2,36,48.5,31.524,1141.0,907.0,1545.0,58.706,249.565,249.565,1467.442,17.007
ScheduledDomestic,Zoom Air,2017,3,100,126.55,81.444,2452.0,2976.0,3991.0,74.568,873.43,873.43,6113.784,14.286
ScheduledDomestic,Zoom Air,2017,4,120,143.0,78.84,2669.0,3078.0,3863.0,79.679,499.0,499.0,7215.0,6.916
ScheduledDomestic,Zoom Air,2017,5,116,132.49,76.212,2573.0,2990.0,3734.0,80.075,499.0,499.0,7093.0,7.035
ScheduledDomestic,Zoom Air,2017,6,116,132.03,77.148,2399.0,2783.865,3780.0,73.647,1108.84,1108.84,8151.0,13.604
ScheduledDomestic,Zoom Air,2017,7,45,55.15,30.059,813.0,929.0,1473.0,63.069,1109.0,1109.0,2744.0,40.415
ScheduledDomestic,Zoom Air,2017,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ScheduledDomestic,Zoom Air,2017,9,52,65.18,40.0,1056.0,1067.44,1948.0,54.797,540.0,540.0,3440.0,15.698
